supuesto_id,pregunta,opcion_a,opcion_b,opcion_c,opcion_d
9,"7.- En el supuesto de autos, quien ha de llevar a cabo el requerimiento de pago, a
tenor de lo dispuesto en el artículo 152.1 de la ley 1/2000. Art. 152.1",El Letrado de la Administración de Justicia necesariamente.,El Auxilio Judicial necesariamente.,"El Letrado de la Administración de Justicia o el Auxilio Judicial, según designará el
juez en la resolución correspondiente.",El Auxilio judicial
9,"8.- Es correcto el embargo practicado a pesar de no hallarse el demandado en su
domicilio. Art. 582","Sí, en cualquier caso.","Sí, si es la segunda vez que se comparece en el domicilio en ausencia del
demandado.","S, al haberlo solicitado el procurador del actor.","Sí, si el LAJ así lo consideró conveniente y lo dispuso en la resolución
correspondiente."
9,9.- El embargo descrito en el supuesto de autos se califica de: Art. 821.2. 22,Provisional.,Preventivo.,Cautelar.,Definitivo.
9,"10.- De los bienes propiedad del librado, cual se embargaría en primer lugar en el
supuesto descrito: Art. 592.2",Las acciones.,El reloj de oro.,El automóvil.,"La renta que percibe por el arrendamiento.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
3"
9,592.2,El inmueble propiedad del librado.,El automóvil.,La renta que percibe por el arrendamiento.,La participación en la sociedad Rodríguez Hermanos SL.
9,"12.- Suponiendo que el salario mínimo interprofesional fuera de 1000 euros al mes, se
podría embargar el sueldo de la esposa del deudor cambiario: Art. 607.3","No, porque no supera el salario mínimo interprofesional.","No, porque no consta que esté casada en sociedad de gananciales.","Sí, en su totalidad.","Sí, en la proporción señalada por la ley, tras acumular su salario al de su marido."
9,"13.- Embargado el reloj marca Rolex, según el artículo 626 de la LEC.","El mismo habrá de depositarse en el establecimiento público que resulte más
adecuado.","El mismo habrá de depositarse en el establecimiento privado que resulte más
adecuado.","El mismo podrá depositarse en el establecimiento público o privado que resulte
más adecuado.",El mismo quedará necesariamente en poder del depositario.
9,14.- En qué plazo puede el demandado solicitar el alzamiento del embargo. Art. 823.1,Dentro de los 15 días siguientes al requerimiento.,Dentro de los 10 días siguientes al requerimiento.,Dentro de los 5 días siguientes al requerimiento.,Dentro de los 3 días siguientes al requerimiento.
9,"15.- En base a qué motivos puede el tribunal levantar el embargo a tenor de lo
dispuesto en el artículo 823 de la ley 1/2000.","Cuando el deudor negare categóricamente la autenticidad de su firma en el título,
aunque no lo hubiera hecho en el requerimiento notarial de pago previo que se le
efectuó.","Cuando el deudor alegue, aportando un principio de prueba por escrito, la nulidad
absoluta del negocio causal en base al cual se emitió el título impugnado.","Cuando el deudor negare categóricamente la autenticidad de su firma en el título y,
además, la falta absoluta de representación.","Cuando el deudor negare categóricamente la autenticidad de su firma en el título
o la falta absoluta de representación.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
4"
9,"16.- Como formularía oposición, en el supuesto de autos, el deudor cambiario: Art. 824",mediante comparecencia ante el tribunal que practicó el embargo.,"presentando escrito de solicitud de vista de oposición en el tribunal que practicó el
embargo.","presentando escrito de demanda de oposición ante el tribunal que practicó el
embargo.",presentando escrito de reconvención ante el juzgado que practicó el embargo.
9,"17.- Formulada oposición, cuál sería la siguiente actuación a realizar por el tribunal
competente: Art. 826",Dar traslado de la misma al acreedor para que la impugne.,"Resolver lo procedente respecto a la petición de prueba, caso de haberse solicitado,
0, de no haberse solicitado, dictar sentencia.","Dar traslado de la misma al acreedor, con citación para vista.",Continuar el proceso por los trámites del proceso manitorio.
9,18.- La sentencia firme dictada en un juicio cambiario: Art. 827.3,Nunca produce efectos de cosa juzgada.,Siempre produce efectos de cosa juzgada material y formal.,"Sólo produce efectos de cosa juzgada material y formal respecto a la validez del
título.","Produce efectos de cosa juzgada respecto a las cuestiones que pudieran ser en él
alegadas y discutidas."
9,"19.- Hasta que se nombre, en su caso, depositario judicial, a quien le incumben las
obligaciones y responsabilidades del depósito. Art. 627.2","Al ejecutado, previa aceptación.","Al ejecutado, previo requerimiento.","Al ejecutado, previo requerimiento y aceptación.","Al ejecutado, sin necesidad de aceptación ni requerimiento."
9,20.- Si se nombrara depositario de los bienes embargados a un tercero. Art. 628.1,"El Juez podrá acordar, por auto, el adelanto de alguna cantidad, para cubrir los
gastos del depósito, por parte del ejecutante","El Letrado de la Administración de Justicia podrá acordar, por diligencia de
ordenación el adelanto de alguna cantidad, para cubrir los gastos del depósito, por
parte del ejecutante.","El Juez podrá acordar, por providencia, el adelanto de alguna cantidad, para cubrir
los gastos del depósito, por parte del ejecutado.","El Letrado de la Administración de Justicia podrá acordar, por decreto, el adelanto
de alguna cantidad, para cubrir los gastos del depósito, por parte del ejecutante.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
5

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES
ESTRUCTURA: 30 preguntas

actos de comunicación (2)
Embargo (11) apremio (5)
Cambiario (12)

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
6"
10,"105.- ¿Qué órgano judicial sería el competente para conocer del presente juicio cambiario?: Art.
820",El de la localidad de San Sebastián de los Reyes.,El de la localidad de Alcobendas.,"El de San Sebastián de los Reyes o el de Alcobendas, a elección del actor.",El juzgado al que las partes se hubieran sometido expresa o tácitamente en el contrato.
10,106.- El presente juicio cambiario comenzará mediante: Art. 821.1,Demanda a la que se acompañará el título cambiario.,Por petición del acreedor a la que se acompañará el título cambiario.,Demanda sucinta a la que se acompañará el título cambiario.,Demanda ejecutiva a la que se acompañará el título cambiario.
10,"107.- Se analizará la corrección formal del título cambiario y, si se encuentra conforme, se
requerirá al deudor para que pague: Art. 821.2",Por medio de auto.,Por medio de decreto.,Por medio de providencia.,"Por medio de diligencia de ordenación.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia"
10,"108.- En los juicios cambiarios, el deudor podrá personarse por sí o por representante y negar
categóricamente la autenticidad de su firma o alegar falta absoluta de representación, solicitando
el alzamiento del embargo: Art. 823.1",Dentro de los cinco días siguientes a aquel en que se le requirió de pago.,Dentro de los diez días siguientes a aquel en que se le requirió de pago.,Dentro de los quince días siguientes a aquel en que se le requirió de pago.,Dentro de los veinte días siguientes a aquel en que se le requirió de pago.
10,109.- Cuando el deudor cambiario no se opusiera en el plazo establecido: Art. 825,"El Letrado de la Administración de Justicia dictará decreto dando por terminado el juicio y dará
traslado al acreedor para que inste el despacho de ejecución.","El Tribunal dictará auto dando por terminado el juicio y dará traslado al acreedor para que inste
el despacho de ejecución.",El Tribunal despachará ejecución por las cantidades reclamadas.,El Letrado de la Administración de Justicia despachará ejecución por las cantidades reclamadas.
10,"110.- Según dispone el artículo 826 de la Ley 1/2000, de 7 de enero, de Enjuiciamiento Civil, si el
deudor cambiario presentara escrito de oposición: Art. 826",Se citará a las partes a una vista.,"El Letrado de la Administración de Justicia dará traslado de él al acreedor para que lo
impugne por escrito en el plazo de diez días.","El Letrado de la Administración de Justicia dará traslado de él al acreedor para que lo impugne
por escrito en el plazo de cinco días.","El Tribunal dará traslado de él al acreedor para que lo impugne por escrito en el plazo de cinco
días."
10,"111.- Si como consecuencia de la oposición, Venancio, deudor cambiario, no compareciera a la
vista: Art. 826",El Tribunal resolverá sin oírle sobre la oposición.,El Tribunal le tendrá por desistido de la oposición.,El Tribunal despachará ejecución por las cantidades reclamadas.,El Tribunal dictará sentencia conforme a las pretensiones del acreedor.
10,112.- En los juicios cambiarios: Art. 827.1,El Tribunal dictará auto resolviendo sobre la oposición.,El Tribunal dictará sentencia resolviendo sobre la oposición en el plazo de cinco días.,El Tribunal dictará sentencia resolviendo sobre la oposición en el plazo de diez días.,"El Letrado de la Administración de Justicia mediante decreto resolverá sobre la oposición.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
10,"113.- En el supuesto de que hubiera que embargar bienes propiedad del deudor, el perro raza
bulldog: Art. 605 12","Se embargaría en el sexto lugar del artículo 592.2 de la Ley 1/2000, de 7 de enero, de
Enjuiciamiento Civil, como semoviente.","No será en absoluto embargable según el artículo 605 de la Ley 1/2000, de 7 de enero, de
Enjuiciamiento Civil.","Será inembargable a tenor de lo dispuesto en el artículo 606 de la Ley 1/2000, de 7 de enero, de
Enjuiciamiento Civil.",No se embargará salvo que en el patrimonio del ejecutado no existieren más bienes.
10,"114.- En el supuesto que nos ocupa, ¿podría embargarse la prestación por desempleo que
percibe?: Art. 607.1","Para esta cuantía y hasta la que suponga el importe del doble del salario mínimo
interprofesional, se embargaría el 30 por 100.","En este caso, así como en los de las medidas cautelares correspondientes, el Tribunal fijará la
cantidad que puede ser embargada.","En este caso, así como en los de las medidas cautela res correspondientes, el Letrado de la
Administración de Justicia fijará la cantidad que puede ser embargada.","Es inembargable por no exceder de la cuantía señalada para el salario mínimo
interprofesional."
10,"115.- Si el deudor cambiario atendiera el requerimiento de pago, las costas serán de cargo de: Art.
822",El acreedor.,El deudor.,Del acreedor y del deudor a partes iguales.,Serán declaradas de oficio.
10,116.- Para la práctica del presente acto de comunicación se considerarán horas hábiles: Art. 130.3,Desde las ocho de la mañana hasta las ocho de la noche.,Desde las ocho de la mañana hasta las diez de la noche.,Desde las ocho de la mañana hasta las quince horas.,"Desde las ocho de la mañana hasta las veinticuatro horas.

ESTRUCTURA (12 preguntas:
Cambiario: 9

Embargo: 2
Actuaciones judiciales: 1

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia"
11,"105. ¿Qué tipo de procedimiento civil se debe interponer para el presente supuesto?
Art. 249.1. 42","Juicio ordinario, cualquiera que sea su cuantía.","Juicio verbal, cualquiera que sea su cuantía.","Juicio abreviado, cualquiera que sea su cuantía.","Monitorio Europeo, cualquiera que sea su cuantía."
11,"106. ¿En qué libro de la Ley de Enjuiciamiento Civil están regulados los procesos
declarativos? LEC. JUICIO ORDINARIO",Libro |.,Libro lI.,Libro III.,Libro 1V.
11,"107. ¿Cuál será el Tribunal competente para conocer de la misma? Art. 52.1 112
NUEVA",La Sección Civil del Tribunal de Instancia de Barcelona.,La Sección Mercantil del Tribunal de Instancia de Badalona,La Sección Civil del Tribunal de Instancia de Madrid o Barcelona.,La Sección Mercantil del Tribunal de Instancia de Madrid o Barcelona.
11,"108. ¿En qué cuerpo legal está regulada la competencia por razón de la materia de las
secciones mercantiles del Tribunal de Instancia? LOPJ LIBRO | Art. 87",Art. 87 de la Ley Orgánica del Poder Judicial.,Art. 87 de la Ley de Enjuiciamiento Civil.,Art. 87 del Texto refundido de la Ley Concursal.,"Art. 87 de la Ley Hipotecaria.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia"
11,"109. ¿Para el caso del supuesto de nos ocupa es preceptivo la intervención de abogado
Yy procurador? Art. 23.1 y 31.1",No porque es de cuantía indeterminada.,"Si, porque es de cuantía indeterminada.",Dependiendo de la cantidad que reclame.,"Sí, en todo caso, las partes comparecerán en el juicio representadas por
procurador y asistidas de abogado."
11,"110. ¿Cuándo no es preceptivo por razón de la cuantía la intervención de abogado y
procurador? LEC. DISPOSICIONES GENERALES Art. 23.2 y 31.2","En los juicios verbales cuya determinación se haya efectuado por razón de la
cuantía y ésta no exceda de 2.000 euros, y para la pet
procedimientos monitorios, conforme a lo previsto en esta Ley.","En los juicios ordinarios cuya determinación se haya efectuado por razón de la
cuantía y ésta no exceda de 2.000 euros, y para la petición inicial de los
procedimientos monitorios, conforme a lo previsto en esta Ley.","En cualquier juicio cuya determinación se haya efectuado por razón de la cuantía y
ésta no exceda de 2.000 euros, y para la petición inicial de los procedimientos
monitorios, conforme a lo previsto en esta Ley.","La comparecencia en juicio será siempre por medio de procurador y abogado. No
podrá proveerse a ninguna solicitud que no lleve la firma de abogado."
11,"111. ¿Cómo se efectuará el emplazamiento a la editorial aún no personada? LEC.
ACTOS DE COMUNICACIÓN Art. 155.1 y 273.3 NUEVA","Cuando la parte no representada por procurador o procuradora venga obligada
legal o contractualmente a relacionarse electrónicamente con la Administración de
Justicia, el acto de comunicación se realizará por medios electrónicos de
conformidad con el artículo 162.","Cuando se trate del primer emplazamiento o citación al demandado, los actos de
comunicación se realizarán en la sede del tribunal o en el servicio común de recepción
organizado por el Colegio de Procuradores.","Cuando se trate del primer emplazamiento o citación al demandado, los actos de
comunicación se realizarán, salvo las excepciones establecidas en la ley, por los medios
telemáticos o electrónicos y con el resguardo acreditativo de su recepción.","Cuando se trate del primer emplazamiento o citación al demandado, los actos de
comunicación se realizarán se hará a través de su procurador.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
11,"112. Al ser un caso notorio hay determinados editores que están interesados en el
asunto, ¿podrían asistir a la vista? LEC. ACTUACIONES JUDICIALES Art. 138","Si, si no se han declarado secretas o reservadas, se practicarán en audiencia
pública.","Se practicarán solo con los interesados y aquellos que acrediten interés legítimo
para salvaguardar el derecho a la intimidad de las partes.","No, son siempre secretas las vistas.",Se practicarán como lo elijan las partes.
11,"113. Noé está pensando acumular la acción por daños y perjuicios, ¿cuándo precluye el
momento para acumular acciones? LEC. JUICIO ORDINARIO Art. 401.1",No se permitirá la acumulación de acciones después de la demanda.,No se permitirá la acumulación de acciones después de contestada la demanda.,No se permitirá la acumulación de acciones después de la Audiencia previa al juicio.,Se podrán acumular acciones el cualquier momento antes de la sentencia.
11,"114. ¿Qué plazo tiene la Editorial para contestar a la demanda? LEC. JUICIO
ORDINARIO Art. 404.1",Cinco días.,Diez días.,Quince días.,Veinte días.
11,"115. ¿Dónde podrá oponerse la editorial a la acumulación pretendida por Noé? LEC.
JUICIO ORDINARIO Art. 402",En la contestación a la demanda.,En la audiencia previa al juicio.,Por escrito antes de la contestación a la demanda.,En la vista.
11,"116. La Mercantil quiere además de contestar a la demanda, formular reconvención
alegando que es Noé el que ha incumplido el contrato ya que no entregó en plazo en
que debía el original de su obra. ¿Dónde podrá la editorial formular reconvención?
LEC. JUICIO ORDINARIO Art. 406.2",A continuación de la contestación.,Se propondrá a en la audiencia previa como excepción procesal.,En la vista como prueba.,"En cualquier momento antes de la sentencia.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
11,"117. ¿Cómo y cuándo puede contestar Noé la reconvención formulada por la Editorial?
LEC. JUICIO ORDINARIO Art. 407.2","El actor reconvenido y los sujetos expresados en el apartado anterior podrán
contestar a la reconvención en el plazo de veinte días a partir de la notificación de la
demanda reconvencional.","El actor reconvenido y los sujetos expresados en el apartado anterior podrán
contestar a la reconvención en el acto de la audiencia previa.","El actor reconvenido y los sujetos expresados en el apartado anterior podrán
contestar a la reconvención en el acto de la vista.","El actor reconvenido y los sujetos expresados en el apartado anterior podrán
contestar a la reconvención en el plazo de diez días a partir de la notificación de la
demanda reconvencional."
11,"118. Iniciado el juicio la demandada Acme ha cambiado su domicilio a Sevilla, ¿puede
entonces solicitar que el asunto se lleve en Sevilla? LEC. JUICIO ORDINARIO Art. 411
NUEVA Pura","No, las alteraciones que, una vez iniciado el proceso, se produzcan en cuanto al
domicilio de las partes, la situación de la cosa litigiosa y el objeto del juicio no
modificarán la jurisdicción y la competencia.","Si, las alteraciones que, una vez iniciado el proceso, se produzcan en cuanto al
domicilio de las partes, la situación de la cosa litigiosa y el objeto del juicio modificarán
la jurisdicción y la competencia.","No, las alteraciones que, una vez iniciado el proceso, se produzcan en cuanto al
domicilio de las partes, la situación de la cosa litigiosa y el objeto del juicio no
modificarán la jurisdicción y la competencia, salvo que haya causa urgente que lo
justifique.","No, las alteraciones que, una vez iniciado el proceso, se produzcan en cuanto al
domicilio de las partes, la situación de la cosa litigiosa y el objeto del juicio no
modificarán la jurisdicción y la competencia, salvo que ambas partes consientan de
mutuo acuerdo.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
11,"119. ¿En qué momento del caso que nos ocupa pueden las partes proponer la prueba?
LEC. JUICIO ORDINARIO Art. 429.1","La prueba se propondrá en la audiencia previa, de forma verbal, sin perjuicio de la
obligación de las partes de aportar en el acto escrito detallado de la misma,
pudiendo completarlo durante la audiencia. La omisión de la presentación de dicho
escrito no dará lugar a la inadmisión de la prueba, quedando condicionada ésta a que
se presente en el plazo de los dos días siguientes.","La prueba se propondrá por escrito en la demanda y en su caso en la contestación a
la demanda, pudiendo completarlo durante la audiencia.","La prueba se propondrá de forma escrita teniendo las partes la obligación escrito
detallado de la misma. La omisión de la presentación de dicho escrito dará lugar a la
inadmisión de la prueba.","La prueba se propondrá de forma verbal, sin perjuicio de la facultad de las partes de
aportar en el acto escrito detallado de la misma, pudiendo completarlo durante la
audiencia. La presentación de dicho escrito, es voluntaria y no dará lugar a la
inadmisión de la prueba."
11,429.2 NUEVA,En el plazo de un mes desde la conclusión de la audiencia.,En el plazo de diez días desde la conclusión de la audiencia.,En el plazo de dos meses desde la conclusión de la audiencia.,"En el plazo más breve posible desde la conclusión de la audiencia y en todo caso
cuan la agenda del juzgado lo permita."
11,429.2,Al gestor encargado de la llevanza del procedimiento.,Al Juez en todo caso en el acto de la audiencia previa.,Siempre al letrado.,"Siempre que el señalamiento pueda hacerse en el mismo acto, se hará por el Juez.
En los restantes casos se fijará la fecha por el Letrado de la Administración de
Justicia."
11,"122. ¿Tiene el juez algún plazo para dictar sentencia en el juicio del supuesto práctico?
LEC. JUICIO ORDINARIO Art. 434.1","La sentencia se dictará dentro de los veinte días siguientes a la terminación del
juicio.",La sentencia se dictará dentro del mes siguiente a la terminación del juicio.,La sentencia se dictará dentro de los diez días siguientes a la terminación del juicio.,"La sentencia se dictará dentro del plazo más breve a la terminación del juicio.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
11,"120.000€ y retirar inmediatamente todos los ejemplares traducidos sin su
consentimiento del mercado, pero no ha cumplido voluntariamente. ¿De qué tipo de
ejecución se trata? Nueva",Ejecución dineraria.,Ejecución de hacer.,Ejecución dineraria y de no hacer.,Ejecución dineraria y de hacer.
11,"124. ¿Quién es el órgano competente para conocer de la ejecución? LEC. EJECUCIÓN
Art. 545.1",La Sección Civil del Tribunal de Instancia.,Será el Tribunal que conoció del asunto en primera instancia.,Cualquier tribunal a elección del ejecutante.,"El tribunal del domicilio del ejecutado.

ESTRUCTURA (20). 4 Nuevas (1 nueva pura)
4 plazos

Disposiciones generales (2) competencia territorial (1) actuaciones judiciales (1) actos
de comunicación (1)

Juicio ordinario (12)
Ejecución (2)

LOPJ LIBRO 1 (1)

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia"
12,"1.- Los hechos narrados en el supuesto anterior, ¿se tratarían de un delito flagrante conforme al
art. 795.1 19? Art. 795.1.19","Sí, reúne los requisitos de delito flagrante.",No.,"Sí, porque fue descubierto con efectos del delito.","No, este tipo de delito nunca puede ser considerado como flagrante"
12,"1.Bis.- ¿Este supuesto está dentro del ámbito del procedimiento para el enjuiciamiento rápido de
determinados delitos del Título III del Libro IV de la Ley de Enjuiciamiento Criminal?","Sí, porque se trata de un delito de robo con fuerza en las cosas.","Sí, porque se trata de un delito de robo y además es un delito flagrante.","Sí, porque se trata de un delito robo.","Sí, porque el delito de robo siempre se tramita por juicio rápido."
12,2.- El juicio rápido se aplicará a: Art. 795.1,"A la instrucción y al enjuiciamiento de los delitos castigados con pena privativa de libertad que
no exceda de cinco años.","Al enjuiciamiento de los delitos castigados con pena privativa de libertad que no exceda de cinco
años.","A la instrucción y al enjuiciamiento de los delitos castigados con pena privativa de libertad que
no exceda de nueve años.","Al enjuiciamiento de los delitos castigados con pena privativa de libertad que no exceda de
nueve años."
12,3.- ¿Y en qué supuestos no será de aplicación juicio rápido? Art. 795.1.32 y 795.2 y 3,Para aquellos delitos que fueren conexos con otro comprendidos dentro del ámbito.,Para aquellos delitos que sea procedente acordar el secreto de actuaciones.,Para aquellos delitos cuya instrucción sea presumible que será sencilla.,Todas son correctas.
12,"4.- En el procedimiento para el enjuiciamiento rápido de determinados delitos, la Policía Judicial
tiene encomendadas unas actuaciones concretas, ¿de qué tiempo dispone para realizarlas, en su
caso? Art. 796.1","Deberán practicarse en el tiempo necesario y, en todo caso, durante el tiempo de la detención.","Deberán practicarse en el tiempo imprescindible y, en todo caso, durante las setenta y dos horas
siguientes a la detención.","Deberán practicarse en el tiempo imprescindible y, en todo caso, durante el tiempo de la
detención.","Deberán practicarse en el tiempo necesario y, en todo caso, durante las setenta y dos horas
siguientes a la detención.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
2

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
12,"5.- De las actuaciones que tiene que llevar a cabo la Policía Judicial al formar el atestado policial,
¿cuál de las siguientes no les corresponde realizar? Art. 796 y 797.1.12","Citar a la persona que resulte denunciada en el atestado policial para comparecer en el Juzgado
de guardia en el día y hora que se le señale.","Remitir al Instituto de Toxicología, al Instituto de Medicina Legal o al laboratorio
correspondiente las sustancias aprehendidas cuyo análisis resulte pertinente.","Requerirá la presencia de cualquier facultativo o personal sanitario que fuere habido para
prestar, si fuere necesario, los oportunos auxilios al ofendido.","Recabar por el medio más rápido los antecedentes penales del detenido o persona
investigada."
12,"6.- Recibido el atestado policial en el Tribunal de Instancia de Madrid, Sección de Instrucción, en
funciones de guardia en la madrugada del 21 de marzo de 2026, si éste decide incoar auto de
diligencias urgentes y el abogado particular de D.M.A. y V.C.D. considera que no corresponde
tramitar la causa por un juicio rápido por no cumplir los requisitos estipulados, ¿qué recurso cabría
interponer contra esa resolución? Art. 797.1",No cabrá recurso alguno.,Recurso de reforma y subsidiario de apelación en un solo efecto.,Recurso de apelación en ambos efectos.,Recurso de queja.
12,"7.- Atendiendo únicamente a lo descrito en relación con Andrés Suárez Valdivia, ¿en qué caso está
previsto, en el juicio rápido, que el juez de guardia pueda practicar una actuación con valor de
prueba? Art. 797.2","Cuando, por razón del lugar de residencia de un testigo o víctima o por otro motivo, fuere de
temer razonablemente que una prueba no podrá practicarse en el juicio oral.","Cuando, por razón del tiempo o de las circunstancias de un testigo o víctima, fuere de temer
razonablemente que una prueba no podrá practicarse en el juicio oral.","En ese caso, el Letrado de la Administración de Justicia asegurará, en todo caso, la posibilidad de
contradicción de las partes.",En ningún caso se puede practicar en la fase de instrucción una actuación con valor de prueba.
12,"8.- Practicadas las diligencias de investigación por el juez instructor del Tribunal de Instancia en
funciones de guardia y oídas las partes y al Ministerio Fiscal, aquel considera insuficientes las
diligencias practicadas. Según indica el artículo 798 de la Ley de Enjuiciamiento Criminal, ¿qué
decisión se tomará en ese momento? Art. 798.2.22",Solicitar medidas cautelares frente al investigado.,Ordenar a la Policía Judicial que amplie el atestado.,"Ordenará que el procedimiento continúe como diligencias previas del procedimiento
abreviado.","Se dictará auto de sobreseimiento provisional.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
3

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
12,"9.- Establece el artículo 799 de la Ley de Enjuiciamiento Criminal que las diligencias y resoluciones
deberán ser practicadas y adoptadas durante el servicio de guardia. Ahora bien, en aquellos
partidos judiciales en que el servicio de guardia no sea permanente y tenga una duración superior
a veinticuatro horas, ¿qué particularidad se contempla al respecto? Art. 799.2","El plazo establecido podrá prorrogarse por el Juez por un período adicional de setenta y dos
horas en aquellas actuaciones en las que el atestado se hubiera recibido dentro de las veinticuatro
horas anteriores a la finalización del servicio de guardia.","El plazo establecido podrá prorrogarse por el Juez por un período adicional de cuarenta y ocho
horas en aquellas actuaciones en las que el atestado se hubiera recibido dentro de las setenta y
dos horas anteriores a la finalización del servicio de guardia.","El plazo establecido podrá prorrogarse por el Juez por un período adicional de cuarenta y ocho
horas en aquellas actuaciones en las que el atestado se hubiera recibido dentro de las veinticuatro
horas anteriores a la finalización del servicio de guardia.","El plazo establecido podrá prorrogarse por el Juez por un período adicional de setenta y dos
horas en aquellas actuaciones en las que el atestado se hubiera recibido dentro de las cuarenta y
ocho anteriores a la finalización del servicio de guardia."
12,"10.- Cuando el Juez de guardia hubiere acordado, después de las diligencias de instrucción,
continuar con el procedimiento de enjuiciamiento rápido, en el mismo acto oirá al Ministerio Fiscal
y a las partes personadas para que se pronuncien sobre: Art. 800.1","Si procede la apertura del juicio oral o el sobreseimiento y para que, en su caso, soliciten o se
ratifiquen en lo solicitado respecto de la adopción de medidas cautelares.","Si procede la apertura del juicio oral o el sobreseimiento y para que, en su caso, soliciten
diligencias complementarias de investigación.","Si procede la apertura del juicio oral o el sobreseimiento y para que, en su caso, soliciten la
continuación del juicio rápido.",Si procede la apertura del juicio oral o el sobreseimiento.
12,"11.- Si el Ministerio Fiscal solicita el sobreseimiento del proceso y no se hubieren personado en la
causa el dueño del vehículo marca Opel como acusación particular dispuesta a sostener la
acusación, antes de acordar el sobreseimiento, ¿qué podrá acordar el Juez Instructor? Art. 782.2","Que se haga saber la pretensión del Ministerio Fiscal a los directamente ofendidos o
perjudicados conocidos, no personados, para que dentro del plazo máximo de diez días
comparezcan a defender su acción si lo consideran oportuno.","Que se haga saber la pretensión del Ministerio Fiscal a los directamente ofendidos o
perjudicados conocidos, no personados, para que dentro del plazo máximo de quince días
comparezcan a defender su acción si lo consideran oportuno.","Que se haga saber la pretensión del Ministerio Fiscal a los directamente ofendidos o
perjudicados conocidos, no personados, para que dentro del plazo de diez días comparezcan a
defender su acción si lo consideran oportuno.","Que se haga saber la pretensión del Ministerio Fiscal a los directamente ofendidos o
perjudicados conocidos, no personados, para que dentro del plazo de quince días comparezcan a
defender su acción si lo consideran oportuno.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
4

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
12,"12.- En caso de tramitarse por un juicio rápido el delito del supuesto, los acusados D.M.A. y V.C.D.
podrán prestar su conformidad ante el juez de guardia y este dictar sentencia de conformidad.
¿Cuál de los requisitos siguientes no es correcto para poder acceder a ello? Art. 801.1","Si, tratándose de pena privativa de libertad, la pena solicitada o la suma de las penas solicitadas
no supere, reducida en un tercio, los dos años de prisión.","En caso de que no se hubiera constituido acusación particular y el Ministerio Fiscal hubiera
solicitado la apertura del juicio oral y, así acordada por el juez de guardia, aquél hubiera
presentado en el acto escrito de acusación.","Cuando los hechos objeto de acusación hayan sido calificados como delito castigado con pena
de hasta cinco años de prisión, con pena de multa cualquiera que sea su cuantía o con otra pena
de distinta naturaleza cuya duración no exceda de diez años.","Cuando los hechos objeto de acusación hayan sido calificados como delito castigado con pena
de hasta tres años de prisión, con pena de multa cualquiera que sea su cuantía o con otra pena de
distinta naturaleza cuya duración no exceda de diez años."
12,"13.- ¿Y si hubiere acusador particular en la causa, por ejemplo, el dueño del vehículo del supuesto
planteado cabría conformidad? Art. 801.5","El acusado podrá, en su escrito de defensa, prestar su conformidad con la más grave de las
acusaciones.",El Juez de guardia acordará lo procedente sobre si procede o no la conformidad.,El acusado no podrá prestar su conformidad en ese caso.,"El acusado, en su escrito de defensa, prestará su conformidad con la acusación más beneficiosa
para él."
